"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","gene","cluster"
"692",0.0196430916947177,-0.312702368435279,0.913,0.923,1,"Zfp36",19
"693",0.0250819241552059,-0.346501391476527,0.565,0.692,1,"Col14a1",19
"694",0.0283145536053996,-0.4257000510596,0.739,0.923,1,"Gadd45g",19
"695",0.0283145536053996,-0.490208090508342,0.957,0.923,1,"Prdx1",19
"696",0.029361040569898,0.342026369718167,0.739,0.154,1,"Emilin2",19
"697",0.0295182346853435,-0.516526435387547,1,0.462,1,"Pf4",19
"698",0.0319052552365966,0.285723346702458,0.261,0.231,1,"Adam19",19
"699",0.0348117811544907,-0.543705337522522,0.435,0.538,1,"Hpgds",19
"700",0.0349289867923267,-0.322821136624862,0.304,0.385,1,"Gstm5",19
"701",0.0349289867923267,-0.844264155659822,1,0.462,1,"Hmox1",19
"702",0.0375643215325178,0.254734963093559,0.261,0.077,1,"Gm26740",19
"703",0.0377495510613338,-0.355088337590347,0.87,0.308,1,"Smagp",19
"704",0.0408956296831326,0.422647995530232,0.304,0.308,1,"Ifi204",19
"705",0.0442611259622182,0.261227792169411,0.783,0.462,1,"Cd302",19
"706",0.0510883924698294,-0.319104101318756,1,0.923,1,"Med31",19
"707",0.0514699525179989,0.63159151799586,0.304,0.462,1,"Gzma",19
"708",0.051696194368055,-0.336186107914655,0.435,0.615,1,"Cd24a",19
"709",0.0519377086153422,0.262802887475092,1,0.769,1,"Csf1",19
"710",0.0553090727083071,-0.413386902621237,0.957,1,1,"Gsn",19
"711",0.0598071317267483,-0.531120719885556,0.783,0.923,1,"Ctsb",19
"712",0.0137766749106499,-0.261398569421542,1,0.667,1,"Cxcl3",20
"713",0.0137766749106499,-0.263266251924774,1,0.667,1,"Amigo2",20
"714",0.0137766749106499,-0.295759374543777,1,0.667,1,"Tnf",20
"715",0.0137766749106499,-0.356453022726546,1,0.667,1,"Cyp11a1",20
"716",0.0158658857192707,0.251559319830728,0.167,0.167,1,"Zmynd15",20
"717",0.0183080874976208,-0.487807056251759,1,0.667,1,"Gm20186",20
"718",0.021028398568851,-1.22489505543445,1,0.667,1,"Ccl6",20
"719",0.0313475510161749,0.405814414911103,0.208,0.5,1,"Olr1",20
"720",0.0458953944469988,-0.253207474907051,1,0.667,1,"Satb1",20
"721",0.0918349545122662,0.414528757430534,0.292,0.5,1,"Gpr137b",20
"722",0.113636921908575,0.333650708695497,0.792,0.333,1,"Prdx5",20
"723",0.113757529928902,0.654390544044217,0.833,0.667,1,"Basp1",20
"724",0.125296103398291,0.471940243213816,0.292,0.167,1,"Ifit2",20
"725",0.125718010878872,0.446379168778345,0.292,0,1,"Ifi205",20
"726",0.125971007550684,0.88972131768447,0.292,0,1,"Gm12840",20
"727",0.125971007550684,0.3325641640962,0.708,0.167,1,"Zbp1",20
"728",0.125971007550684,0.269393551095557,0.292,0.5,1,"Cxcr4",20
"729",0.125971007550684,0.251457245614787,0.708,0,1,"Stat1",20
"730",0.153877808336245,-0.283240957041651,0.833,0.667,1,"Irg1",20
"731",0.153877808336245,-0.321478489655064,0.917,0.667,1,"Ccdc71l",20
"732",0.15777356742874,1.30592797983718,0.958,1,1,"H2-Aa",20
"733",0.169263947050575,0.263367173817116,0.375,0.5,1,"Il2ra",20
"734",0.185934477132754,0.265098744888318,0.792,0.167,1,"Fam46a",20
"735",0.186081421063336,0.718161089286307,0.875,0.667,1,"Gzmb",20
"736",0.191392362426845,0.854943739363364,1,1,1,"H2-Ab1",20
"737",0.203939638659169,0.500033171431876,1,0.667,1,"Cd83",20
"738",0.203939638659169,0.267708181884932,1,0.667,1,"Serpinb9",20
"739",0.209928003031451,0.461521722391825,1,1,1,"S100a11",20
"740",0.222549873576242,0.447884760887096,0.333,0,1,"AA467197",20
"741",0.222859099636814,0.59396401876904,0.708,0.167,1,"Plac8",20
"742",0.222859099636814,0.566678975164744,0.667,0.167,1,"Tnfsf8",20
"743",0.222859099636814,0.392370270258584,0.333,0,1,"Gzma",20
"744",0.222859099636814,0.36162639148756,0.333,0.5,1,"Sp140",20
"745",0.222859099636814,0.306924401320199,0.667,0,1,"Grasp",20
"746",0.229693065555134,0.444153451921904,0.958,0.833,1,"Npc2",20
"747",0.243174003286467,0.362184462077943,0.583,0.167,1,"Bcl2a1d",20
"748",0.243331364526194,-0.301483821526174,0.917,0.333,1,"Nr4a1",20
"749",0.250633657530209,-0.31690732657525,0.667,0.667,1,"Pdlim4",20
"750",0.26475642032953,0.275781795070632,0.583,0,1,"Batf",20
"751",0.264915953900688,-0.294537260763858,0.958,0.333,1,"Golga3",20
"752",0.272830617658204,0.495741282029195,0.833,0.833,1,"Cyba",20
"753",0.272830617658204,-0.476378250628054,0.958,1,1,"Sparc",20
"754",0.287623839754664,0.34622322695766,0.375,0.5,1,"Pfkfb3",20
"755",0.296230053471433,0.340522505308005,1,1,1,"Kdm6b",20
"756",0.311787682377152,0.39829194882944,0.708,0.167,1,"Ccl5",20
"757",0.311949244915569,-0.257652798168309,0.833,0.667,1,"Cebpb",20
"758",0.311949244915569,-0.301718366383672,1,0.667,1,"F5",20
"759",0.311949244915569,-0.594189958542119,0.833,0.333,1,"Furin",20
"760",0.311949244915569,-0.694192458768981,0.583,0.667,1,"Fam43a",20
"761",0.320892593996042,0.65467856877951,1,1,1,"Lgals1",20
